place_id,name,city,region,address,lat,lng,vibe,crowd,good_for,temp_class,has_stay,duration_class,budget,season,drive_time_from_blr_min,photo_urls,short_summary,maps_query
visvesvaraya-industrial-technological-museum,Visvesvaraya Industrial & Technological Museum,Bengaluru,Karnataka,"5216, Kasturba Rd, near Chinna Swamy Stadium, Ambedkar Veedhi, Bengaluru, Karnataka 5, India",12.9751593,77.59641979999999,retro|quiet,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZOTShE0P_BLvg10c9SSH-PF82oWg2yxh1Wqzd7htaRy3O9KW4y6nFgt-RuPV3kjnvJUoFCmORxICrZV2CNQX8ggkbtioIHKoyXqpy07jGhxitoavUFmvJ5ByJT7J4WmOwQZ3Nna5rvBHQHV=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPNLp5pXptevZ0c_lEbnPq_JazRAAId82FxAmcWOlsfgTtv3GeFTY1D2y-O2-sD858JpPWDyalyWMKKv55IzqbRPKrGcmPBxJaVxklhHL21pMPg8DmjDZ1eyA_mnPerrIh56RiDvnaMyHoNB5A=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZM_ebrlgFBtEtitrEI0UTMButQfpn0Ips_ADiKHpdXrQyB-_rpDsgJuQh-AVy4EbdBvIly2b2R1iso731HXFeIRa_ZaonuJmMek1V-PeJsRFYG6iCpTrRPpWldefhvOWir_7GWUxRVJbKKctjQ=s4800-w1080,"Museum in Bengaluru — rated 4.6★ across 16,545 Google reviews","Visvesvaraya Industrial & Technological Museum, Bengaluru"
fun-world-amusement-park,Fun World Amusement Park,Bengaluru,Karnataka,"Palace Grounds, Jayamahal Main Rd, opposite TV Tower, J.C.Nagar, Bengaluru, Karnataka 560006, India",13.0069448,77.5920976,lively,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZOjKZDeBK6cOkphhLPrr72jrIUuTccWGBgJRukUsWTFWlHoJ41jfbxUpwu96wv2q6erDDa5fcMZD0G16KLtI9a_WR21H8b6kOnlDenHi63TrWbcDi7kiLp7YMrpj_OKUhdS2QGCyj1RuB4aumE86eZROw=s4800-w1080|https://lh3.googleusercontent.com/place-photos/AJRVUZP_2ru5CW0G1Q-I3eWIMjWkFqLxhaWoO7LTv_aXQhJB21lHvQnWaP6Arhif5x05fu1Y6plq0z-Uar1uJmpC4cVfX-GTF-IP4f66TtSC5qyizDME7_rvtX5uIA7SZTK_F0mq0tazVjIkD_QbG4M=s4800-w674|https://lh3.googleusercontent.com/place-photos/AJRVUZPgxt1Njx20_q1RLuXPDyUFe2taBq_fET4ScuZkqwFbM9PHygSdtrFDrsIkIl06GWlKpWQ6zABeawLYBxbADtUeCmgxfIC99-0x1-b6CKBO09x77TfTsnh725X9LaGx4U7qahbdMilA3daYZGI=s4800-w1200,"Amusement Park in Bengaluru — rated 4.1★ across 13,343 Google reviews","Fun World Amusement Park, Bengaluru"
tipu-sultan-s-summer-palace,Tipu Sultan's Summer Palace,Bengaluru,Karnataka,"42, Tippu Sultan Palace Rd, Kamalanagar, Chamrajpet, Bengaluru, Karnataka 560018, India",12.9593513,77.5736415,scenic|retro,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZNnDbMffImJjuz4YXV1kTkQvh7Sq5oV_o_RAnuLniSg6l4OsfykL2gNdBAcQ7MUyo7AoKzbfUkPKhXup-cHI44duKXoeorUaHQQjVAcKtFHcq-gMkELYekkhQlkyW8W1aabTxRQ5sgvlVEfJDw=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZN0DCCqb3nKkh4OdV9NX04DPIZUQzaqcWLW_VBqAXcfCNT3RtcbPkki5H1Q15wXJaAanXeN4R0VUAe0Gmebk1hUI18lq0nwTJpp1gn6n5b8aXV-bJWBcWv5YhkuBcmuHyeqwlA2An5kqIOy0A=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZP9TV1WygRTgTfbOcEvJcqwSOof9MqkcSB0uSBw8TQdlXNICPz9jOydOLUbP2B7zxtS3Bp1pvfF2xg7YXo3kakRwfSA113ilC58lFcDxIjCq6Cqr0dCoD1fT5gWn4A6IhtAWeuAxWlnZ_Zul76e3dU9Bw=s4800-w831,"Historical Place in Bengaluru — rated 3.9★ across 32,052 Google reviews","Tipu Sultan's Summer Palace, Bengaluru"
snow-city-bengaluru,Snow City Bengaluru,Bengaluru,Karnataka,"Fun World Complex, 1st floor, Snow city, Jayamahal Main Rd, opposite TV Tower, J.C.Nagar, Bengaluru, Karnataka 560006, India",13.0057596,77.59206089999999,lively,high,couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/places/ANXAkqE5pDU5qenjxrHf3m9Sne9P-X7G5xTpluH_h4UPTQCjJeUapbRMjgyuhyL2Oo0teNMMR6MUE-yBQXU5uMRyzGr6vgSsYJYnuwQ=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZMP22B5_yulZAW1PWPylIJVW_to6tCYMWh-REdpSy3EoZc_BV-aD-e6f1L0-B0OGEiyfOKWZDMm21grWSk-ZL4Up8KJf2teqXcNFWEXjEZPqhmvR7OKDSmSy7d_kBh2Z5XzQ9fg3uYMlakaZw=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNHgp-cjxyx2EMO2S6V-d0vNWYhA01n2FcDC86r7zAXXvZm_ODIn2_4rAH45bxssFTRfJbJvTSrgly5M8TVdchx93Yp9818CF3xVRIGxEV4rp4bOc1iLkXnUdq6L4X_z521d1V-uJoJCrsZNQ=s4800-w1200,"Place in Bengaluru — rated 4.1★ across 22,274 Google reviews","Snow City Bengaluru, Bengaluru"
jawaharlal-nehru-planetarium,Jawaharlal Nehru Planetarium,Bengaluru,Karnataka,"Sri T, Sankey Rd, High Grounds, Bengaluru, Karnataka 560001, India",12.984866499999999,77.5896341,lively,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Planetarium in Bengaluru — rated 4.4★ across 5,300 Google reviews","Jawaharlal Nehru Planetarium, Bengaluru"
namma-bengaluru-aquarium,Namma Bengaluru Aquarium,Bengaluru,Karnataka,"Kasturba Rd, Shanthala Nagar, Bengaluru, Karnataka 560001, India",12.976514799999999,77.5985397,lively,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Aquarium in Bengaluru — rated 3.9★ across 9,827 Google reviews","Namma Bengaluru Aquarium, Bengaluru"
freedom-park,Freedom Park,Bengaluru,Karnataka,"Seshadri Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",12.9779159,77.58218839999999,scenic|quiet,high,family|couples|solo,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZOOXNOgRdjuimHHyeiac9UjeP2iDpXd7nFSo9N-AY3MhdzeMVH0U1IS29LuzptAnYoQQqdhKiQTR1bcwXZnRgOt7tu61cqUbtmLNGzMxl24BjCVanooQ49ylAJLiAjVqH4Woezq1ajY67Px=s4800-w720|https://lh3.googleusercontent.com/place-photos/AJRVUZNekOzIi9ZYQuMYuBHMrU2DGKYqzhzC5LgMfkM1ejzymQBswFpK2-2hllp6zG3BBGcb52zi0PvNgsfB-3cXdvYXG8T15DWj7vtZ2AM1ArXgRZpv24IcFYYaqOONxhm7bfUBUED2dHPPzAEpmQ=s4800-w1080|https://lh3.googleusercontent.com/place-photos/AJRVUZPe4oj9rDY_VY0VlYX0YAkXiPcsZEpk4cCGXTriX9qrVynaHdw9wLlZlBLr-X7LejBNWTOYtvTCdFH0XE0pYu911cqH7JNM2sjwAGBV-GKVD91cyjHKn0miY4NHDI_bqALxz1THBAiibY9CHQ=s4800-w1200,"Park in Bengaluru — rated 4.2★ across 19,922 Google reviews","Freedom Park, Bengaluru"
karnataka-chitrakala-parishath,Karnataka Chitrakala Parishath,Bengaluru,Karnataka,"Art Complex, 1, Kumarakrupa Rd, near The Lalit Hotel, Kumara Park East, Seshadripuram, Bengaluru, Karnataka 560001, India",12.9893213,77.5807437,retro|quiet,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZOHw1tLNTWYPIoHX_89Tv08Ihc154cDwt-pZWBU0MM1QWBUf1e2LAJavrhoPqyakjp9zaKL6jxHX97duFHNxwlLoZYdJptDR1xtNk5xHiL6Ag9GyocWfZKCzIq_WOlUbeAv6hsrrq0VJrHJneA=s4800-w851|https://lh3.googleusercontent.com/place-photos/AJRVUZMNU8siv1Lon2dKP6KQ6K9gkxCPTRIh8iKm34W4majmyvuk-P5r22LqgD8s-kjUEiN9MwsUGABlaouWqmvd8KoFmQrAiWdA_ELOb-9xp7ZVfdfEXSlPLr5grcQNkecrCc5W-PDdl75qcTIinu4=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPBOjLiKXgI-qXaNnwzhAeCXdJ3hcyFvHm0MNQuBJFnr99eLMvN4PZOwKwI0o7R3D1czTIc5idLAri_x-3PcZ3WuwItKYNcS2R95v44YCebhoT0uzgKsRiUyfjQqEEwWUN876l2rRVnVto76EQhAJAx=s4800-w1200,"Art Gallery in Bengaluru — rated 4.5★ across 21,415 Google reviews","Karnataka Chitrakala Parishath, Bengaluru"
shri-someshwara-swamy-temple-halasuru,Shri Someshwara Swamy Temple (Halasuru),Bengaluru,Karnataka,"Sri, Someshwara Temple Rd, Halasuru, Someshwarpura, Bengaluru, Karnataka 560008, India",12.9755527,77.6239473,quiet|retro,high,family|couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZPTGhHZkuGIKsHZhzHrqbef51RzglJwZVYfegEvX7ZoILCGntJSIP0xB5H2V7zdb4_5YcmvtchM0EkdoWjEQ4tmO9bn702YHUUqBQItF7OWyyjfncGgyDvOaCL-SCtiP4WU4mvvCqsQNraeIvTkpYLeAg=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZMfqfcJ7dsr1DOu_IGZqlnF3y2E889jqLpCSK_BNafp6IXrAcITPvxSlEsvDiJPsSm3lvQ5GDWCR2Qdu1axfEidtPr9vEfHX3PAppraaFh-_kRlfAvjYoD0GicLpNqHQLz33akXWPidaL6-KAPqS5X5rQ=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOPQd0gkfAQs-h2q5sGRFdVUB0yjJALUk0pzgvwXahDFjDS6QHyMtt3ylAbL7-pPTWSxHdOs4jtegd9c_iml8TudblpQyGd5ULwpCvjrViErTVkBE4b6iKMdjPL132JaB6YEbxRIhDIfcWU1w=s4800-w1200,"Hindu Temple in Bengaluru — rated 4.7★ across 12,570 Google reviews","Shri Someshwara Swamy Temple (Halasuru), Bengaluru"
st-mary-s-basilica-bengaluru,"St. Mary's Basilica, Bengaluru",Bengaluru,Karnataka,"XJM3+QQ3, MF Norrona St, Shivaji Nagar, Bengaluru, Karnataka 560051, India",12.9843925,77.6044189,quiet|retro,high,family|couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZNeIOOqoWLvSJOXCMpzdCS6K-m95cvjhYNRjXB_2rNB9Es4-vi_h5zAlSJTYkWqLvpqBTiAIdwtEUTVWxD0DZb8Y_3qsUAFb70ILXeCHPBWsUoIDHzfdwivLjsXc1jJyq5bmG0yHalR-x9w1fY=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZN6lI9PMg4GEedwAgHSccq-t4XXeuANW8tc9gyIqtGpkQ_8v5fEPd0FKJpPu5d0sGU1ZB_85I1CIAt_uTZ4SudR--q_iVAAbMe4rUGJVli5GxPVkDcV49b3zDa7UR3Ck-DVpXk-UVvr4hRB-co=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZP8cUSt9slO6zlJhufLN8J48sBh1hj7o_MI3u0zpBrO8ZILQFbp7FGNCEc-uAOlEkoLgRCzgDjJrYdD4GnhXZZsrJPJGcqws8drkr0tuX2IVXQS9V5alw4VZTdNr0ykGEC_li2-GYf2m1XkOvPPyyKirg=s4800-w1200,"Church in Bengaluru — rated 4.6★ across 17,538 Google reviews","St. Mary's Basilica, Bengaluru, Bengaluru"
bengaluru-fort,Bengaluru Fort,Bengaluru,Karnataka,"XH7G+49C, Krishna Rajendra Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",12.9628018,77.5758862,scenic|retro,high,family|couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZO-CosbK10qYL9D-jjnA7qOwOX3s4h6Id2_wZ2_QVeswAY6llh7bjH-wszbM0JanY_g92JR2fdLQstDte8RhXY8zO_-ZVB-CqrVZRGSnT2XMUecIfK4fB54KhBNwIV9STwl2pO2du1q8NTZsA=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOzJ-iXj6shZP0bvBa962jnkvduk4-j0CVh8AmyQb7i-rMF86d_t2I6UOL_vI3X-POzoyPRbpXuAvYsUqy5e3_kCXcCVaAzdtW0hZjNLnhZWXdS3Hsz4BMyWmmd9D0r5lVsErROWbR1hCBoEw=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNIgFFyfAcyntkBtsJbAk0g7g9BHYW8YglJ7YAb9tm3iodg7Pp43iIrx5dyL6mDqK4ejN1lk8b-AhTMnqbGsmHzlTcqN84ghib1FCItTR1TBrSid4ee-U3OoN3LJy6bK9G3LNtoCvGTmT-ilg=s4800-w1200,"Historical Landmark in Bengaluru — rated 4.0★ across 26,605 Google reviews","Bengaluru Fort, Bengaluru"
skyjumper-amusement-park-garuda-mall-laser-tag-vr-games-soft,SkyJumper Amusement Park - Garuda Mall | Laser Tag | VR Games | Soft Play | Birthday Parties | School Trips | Corporate Party,Bengaluru,Karnataka,"Sixth Floor, Ashok Nagar, Magrath Road, Garuda Mall Rd, nearby Sadath Court, Ashok Nagar, Bengaluru, Karnataka 560025, India",12.9701829,77.60993719999999,lively,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/places/ANXAkqF_hwyLV2IyeKJCf330mPf4oRjnR2KZC3oZV4djXJRghavDoaNcRjrnjVZrYdh-1evb4fcgt7of7Hcw3s7a3IqYs8GLzKDEiIo=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOm3F3l5gwQFveKDs4iPMSyIHOXffdd193t-SH5JB-KofnoUoXmNXwi79pzkT3UZplnsqZ89vmMCkpJ7tOclvWLKaXpq3Y1YndzzdGymBKZ82WoHLG_IYe1w3FbHGapWbNaMOMpLVvc2cXTsg=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZM9KGtTsS-ZT6LylMIeTDP5NZQuiSu97fNHWwXwc_8CRu5NhSWYwMqhvKKEg7RRs6Ap7fFYQPExyydwkrvElmPg4FNn0j-GdnC_t1Fud1ZjvpfmMVf9WSTRNIq92YgeNWZPE8cw1uUHY6FLGw=s4800-w1200,"Amusement Park in Bengaluru — rated 4.8★ across 39,660 Google reviews","SkyJumper Amusement Park - Garuda Mall | Laser Tag | VR Games | Soft Play | Birthday Parties | School Trips | Corporate Party, Bengaluru"
city-civil-courts-mayo-hall-unit,City Civil Courts Mayo Hall Unit,Bengaluru,Karnataka,"14, 7, Mahatma Gandhi Rd, FM Cariappa Colony, Ashok Nagar, Bengaluru, Karnataka 560001, India",12.9741112,77.6106502,lively,low,couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,Courthouse in Bengaluru — rated 4.2★ across 297 Google reviews,"City Civil Courts Mayo Hall Unit, Bengaluru"
shri-subrahmanya-swamy-temple,Shri Subrahmanya Swamy Temple,Bengaluru,Karnataka,"XJGG+QXW, Old Madras Rd, Halasuru, Lingayana Palya, Bengaluru, Karnataka 560008, India",12.9769879,77.62745149999999,quiet|retro,high,family|couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Hindu Temple in Bengaluru — rated 4.7★ across 5,945 Google reviews","Shri Subrahmanya Swamy Temple, Bengaluru"
national-gallery-of-modern-art-bengaluru,National Gallery of Modern Art (Bengaluru),Bengaluru,Karnataka,"GF, Manikyavelu Mansion, 49, Palace Rd, Vasanth Nagar, Bengaluru, Karnataka 560052, India",12.989411599999999,77.5880553,retro|quiet,medium,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Art Museum in Bengaluru — rated 4.3★ across 1,878 Google reviews","National Gallery of Modern Art (Bengaluru), Bengaluru"
st-patrick-s-church,St Patrick's Church,Bengaluru,Karnataka,"15K, Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",12.970065799999999,77.60594429999999,quiet|retro,high,family|couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Church in Bengaluru — rated 4.7★ across 5,699 Google reviews","St Patrick's Church, Bengaluru"
coles-park,Coles Park,Bengaluru,Karnataka,"6/1, Promenade Rd, Pulikeshi Nagar, Fraser Town, Bengaluru, Karnataka 560005, India",12.9945379,77.60880379999999,scenic|quiet,high,family|couples|solo,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Park in Bengaluru — rated 4.2★ across 6,048 Google reviews","Coles Park, Bengaluru"
club-mahindra-resort-madikeri-coorg-karnataka,"Club Mahindra Resort - Madikeri - Coorg, Karnataka",Madikeri,Karnataka,"Galibeedu, Road, Karavale Badaga, Kalakeri Nidugane, Madikeri, Karnataka 571202, India",12.440664199999999,75.71659559999999,scenic|quiet,high,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,265,https://lh3.googleusercontent.com/place-photos/AJRVUZNXTaKILvWQVSeWdqFcMIKdnoY36eQ_xc-cLyDNFBDMCFh4U30CWWXvvN8-xEBaI4mh0U0A_tZU1yc7BhsnZELcLTqOByG1Ft-gaUtKufYBaBV5Y0v4VCLfMpf6ekPgryaenmDyT3O8czjXuxNGgom_Jg=s4800-w662|https://lh3.googleusercontent.com/place-photos/AJRVUZOsXknR3iNq4HZiiJPiUa4NDh1CsV4v54v263ReTOQ1DKAxCwDXXmBt0hGGBmVewwbynzq2e8Aet3P-4p_HJ4Z27XWgqTspqT2mOIuZN-IP2FOkILmeDywHJuOH9p3n2349T5cP7W1yPIXQUQ=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPvx8J2YTRnw22S6CRyszU-Gn-V-MrTfiiBWSVeWVeCqfof5FSxvpvANySuZvjRS6O3RfofxVz8HtSNPGxbtUzI2-PvIJlt1MGT1q8KtR8iTr-mnFMl_otR_AJj8q95RAeZgw0BKWw7rj4S9g=s4800-w1200,"Resort Hotel in Madikeri — rated 4.3★ across 14,892 Google reviews","Club Mahindra Resort - Madikeri - Coorg, Karnataka, Madikeri"
coorg-wilderness-resort-spa,Coorg Wilderness Resort & Spa,Mekeri,Karnataka,"Virajpet Main Road, Mekeri, Madikeri, Mekeri, Karnataka 571201, India",12.4021645,75.7483342,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,262,,Resort Hotel in Mekeri — rated 4.6★ across 645 Google reviews,"Coorg Wilderness Resort & Spa, Mekeri"
taj-madikeri-resort-spa-coorg,"Taj Madikeri Resort & Spa, Coorg",Madikeri,Karnataka,"1st Monnangeri, Post, Galibeedu, Madikeri, Karnataka 571202, India",12.4459092,75.68501429999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,269,,"Hotel in Madikeri — rated 4.7★ across 4,687 Google reviews","Taj Madikeri Resort & Spa, Coorg, Madikeri"
coorg-marriott-resort-spa,Coorg Marriott Resort & Spa,Madikeri,Karnataka,"Somwarpet Rd, Post, Makkanduru, Madikeri, Karnataka 571201, India",12.4516116,75.7765132,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,256,,"Hotel in Madikeri — rated 4.3★ across 1,084 Google reviews","Coorg Marriott Resort & Spa, Madikeri"
the-ibnii,The Ibnii,Ibnivalvadi Rural,Karnataka,"123 Ibnivalavadi Village, Boikeri, Madikeri, Madikeri, Ibnivalvadi Rural, Karnataka 571201, India",12.4287421,75.7626022,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,259,,"Resort Hotel in Ibnivalvadi Rural — rated 4.4★ across 2,201 Google reviews","The Ibnii, Ibnivalvadi Rural"
heritage-resort-coorg,Heritage Resort Coorg,Galibeedu,Karnataka,"50/3, 1st, Taluk, Monnageri, Galibeedu, Karnataka 571201, India",12.4609759,75.6961887,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,266,,"Resort Hotel in Galibeedu — rated 4.3★ across 3,752 Google reviews","Heritage Resort Coorg, Galibeedu"
sterling-brookstone-coorg,Sterling Brookstone Coorg,Madikeri,Karnataka,"Brookstone Villa Rd, Monnageri, Madikeri, Karnataka 571201, India",12.4238185,75.709244,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,266,,Resort Hotel in Madikeri — rated 4.2★ across 640 Google reviews,"Sterling Brookstone Coorg, Madikeri"
zostel-coorg-madikeri,"Zostel Coorg, Madikeri",Kadagadal,Karnataka,"Hegdebane Estate, Kadakdala Post Chettlli, Post, Madikeri, Kadagadal, Karnataka 571201, India",12.4108019,75.7830321,scenic|quiet,medium,couples|family|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,257,,"Hostel in Kadagadal — rated 4.4★ across 1,052 Google reviews","Zostel Coorg, Madikeri, Kadagadal"
gateway-coorg,Gateway Coorg,Galibeedu,Karnataka,"1st, Monnageri, Galibeedu, Karnataka 571202, India",12.442446799999999,75.7005281,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,267,,Resort Hotel in Galibeedu — rated 4.6★ across 920 Google reviews,"Gateway Coorg, Galibeedu"
lazo-areca-resort-coorg,"Lazo Areca Resort , Coorg",Biligeri,Karnataka,"Biligeri Vilage, Kaggodlu Post, Samapaje, Hobli, Madikeri, Biligeri, Karnataka 571201, India",12.3698961,75.7554114,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,263,,"Resort Hotel in Biligeri — rated 4.2★ across 1,406 Google reviews","Lazo Areca Resort , Coorg, Biligeri"
timbertales-luxury-resort-coorg,Timbertales Luxury Resort Coorg,Madikeri,Karnataka,"No 94/2, Kedakal, Post, Modur, Madikeri, Karnataka 571201, India",12.4003673,75.8024928,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,255,,Resort Hotel in Madikeri — rated 4.7★ across 438 Google reviews,"Timbertales Luxury Resort Coorg, Madikeri"
woodstock-resorts,Woodstock Resorts,Madikeri,Karnataka,"Mangalore - Mysore Hwy, next to Big Cup Cafe, near Sampigekatte Junction, Kannanda Bane, Madikeri, Karnataka 571201, India",12.430733499999999,75.7532272,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,260,,"Hotel in Madikeri — rated 4.1★ across 4,372 Google reviews","Woodstock Resorts, Madikeri"
the-cliff-edge-coorg-hotel,The Cliff Edge Coorg Hotel,Madikeri,Karnataka,"536/2, Block No. 16, Mangaladevinagar, Madikeri, Karnataka 571201, India",12.410839,75.7460079,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,262,,"Hotel in Madikeri — rated 4.3★ across 1,295 Google reviews","The Cliff Edge Coorg Hotel, Madikeri"
the-windflower-resorts-and-spa-coorg,The Windflower Resorts And Spa Coorg,Horur,Karnataka,"Survey No. 201/P1, Kedakal Village, Suntikoppa Hobli, Somwarpet Taluk, Madikeri, Horur, Karnataka 571237, India",12.433319000000001,75.813441,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,252,,"Resort Hotel in Horur — rated 3.9★ across 1,421 Google reviews","The Windflower Resorts And Spa Coorg, Horur"
hill-crest-resort-coorg-by-seventhwave,"Hill Crest Resort, Coorg - By Seventhwave",Madikeri,Karnataka,"Taluk, Nadu Post, Made, Madikeri, Karnataka 571201, India",12.4310946,75.6749713,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,270,,"Resort Hotel in Madikeri — rated 4.5★ across 1,827 Google reviews","Hill Crest Resort, Coorg - By Seventhwave, Madikeri"
silent-brook-resort-coorg,Silent Brook Resort - Coorg,Made,Karnataka,"Jodupala, Madenadu No, 49/168, Madikeri, Made, Karnataka 571201, India",12.429307699999999,75.661408,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,272,,Resort Hotel in Made — rated 4.4★ across 742 Google reviews,"Silent Brook Resort - Coorg, Made"
gostops-coorg,goSTOPS Coorg,Madikeri,Karnataka,"Chettalli Rd, Stuart Hill, Madikeri, Karnataka 571201, India",12.415559199999999,75.7537048,scenic|quiet,medium,couples|family|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,261,,"Hostel in Madikeri — rated 4.3★ across 1,033 Google reviews","goSTOPS Coorg, Madikeri"
